"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 09, 2008","368.35","415.82","427.24","368.35","565.99M","-11.42%"
"Oct 08, 2008","415.82","412.22","432.04","392.34","710.16M","0.87%"
"Oct 07, 2008","412.22","435.56","449.64","409.07","546.26M","-5.36%"
"Oct 06, 2008","435.56","451.78","451.78","404.42","632.12M","-3.59%"
"Oct 03, 2008","451.78","452.62","480.06","449.76","412.66M","-0.19%"
"Oct 02, 2008","452.62","481.11","481.11","450.66","457.01M","-5.92%"
"Oct 01, 2008","481.11","489.35","489.35","462.66","346.14M","-1.68%"
"Sep 30, 2008","489.35","462.52","492.87","462.52","358.00M","5.80%"
"Sep 29, 2008","462.52","519.28","519.28","456.59","474.16M","-10.93%"
"Sep 26, 2008","519.29","528.46","528.46","504.85","276.33M","-1.74%"
"Sep 25, 2008","528.49","516.13","531.94","516.13","308.28M","2.39%"
"Sep 24, 2008","516.13","515.85","523.78","513.25","269.59M","0.05%"
"Sep 23, 2008","515.85","531.05","538.27","514.62","336.05M","-2.86%"
"Sep 22, 2008","531.05","536.93","548.71","529.72","317.09M","-1.10%"
"Sep 19, 2008","536.93","503.65","539.78","503.65","453.81M","6.61%"
"Sep 18, 2008","503.65","489.10","508.67","483.00","479.42M","2.97%"
"Sep 17, 2008","489.10","501.28","512.78","485.17","466.95M","-2.43%"
"Sep 16, 2008","501.28","482.65","501.94","465.21","505.57M","3.86%"
"Sep 15, 2008","482.65","518.25","518.25","482.65","405.91M","-6.87%"
"Sep 12, 2008","518.25","504.10","519.80","504.10","364.48M","2.80%"
"Sep 11, 2008","504.14","496.80","504.53","484.73","416.23M","1.48%"
"Sep 10, 2008","496.80","479.44","501.09","479.44","429.78M","3.62%"
"Sep 09, 2008","479.45","512.28","512.28","479.44","512.20M","-6.41%"
"Sep 08, 2008","512.28","514.77","526.03","506.89","353.63M","-0.50%"
"Sep 05, 2008","514.88","517.19","518.70","502.76","330.40M","-0.45%"
"Sep 04, 2008","517.19","528.55","533.24","510.81","347.75M","-2.15%"
"Sep 03, 2008","528.55","530.37","536.67","521.58","360.73M","-0.35%"
"Sep 02, 2008","530.38","556.07","556.07","530.15","347.66M","-4.62%"
"Aug 29, 2008","556.07","563.49","566.22","556.07","191.98M","-1.33%"
"Aug 28, 2008","563.58","567.82","572.57","554.64","230.28M","-0.75%"
"Aug 27, 2008","567.85","561.06","571.03","561.06","230.33M","1.21%"
"Aug 26, 2008","561.06","551.27","563.96","551.27","211.47M","1.78%"
"Aug 25, 2008","551.27","559.70","563.24","549.17","191.38M","-1.51%"
"Aug 22, 2008","559.70","568.51","568.51","553.87","200.58M","-1.55%"
"Aug 21, 2008","568.51","555.71","572.37","555.71","285.15M","2.30%"
"Aug 20, 2008","555.71","540.70","557.57","540.67","313.48M","2.77%"
"Aug 19, 2008","540.72","525.84","542.68","525.33","258.52M","2.83%"
"Aug 18, 2008","525.84","532.09","539.82","524.15","230.48M","-1.19%"
"Aug 15, 2008","532.15","541.21","541.21","526.16","276.72M","-1.76%"
"Aug 14, 2008","541.70","548.61","548.77","534.99","261.44M","-1.26%"
"Aug 13, 2008","548.63","530.74","550.13","530.74","322.86M","3.36%"
"Aug 12, 2008","530.79","534.20","539.19","530.60","299.04M","-0.64%"
"Aug 11, 2008","534.20","535.57","540.05","524.71","319.19M","-0.40%"
"Aug 08, 2008","536.34","539.36","539.36","524.51","304.83M","-0.56%"
"Aug 07, 2008","539.36","547.35","553.79","539.13","302.10M","-1.46%"
"Aug 06, 2008","547.37","537.12","548.25","535.47","347.09M","1.91%"
"Aug 05, 2008","537.12","531.53","538.68","525.17","394.48M","1.05%"
"Aug 04, 2008","531.54","558.62","558.72","528.08","380.23M","-4.85%"
"Aug 01, 2008","558.64","560.76","570.93","555.36","287.72M","-0.38%"
"Jul 31, 2008","560.76","580.58","580.58","559.98","366.61M","-3.42%"
"Jul 30, 2008","580.60","549.85","581.31","546.73","408.29M","5.59%"
"Jul 29, 2008","549.85","554.07","554.93","543.12","333.57M","-0.81%"
"Jul 28, 2008","554.33","556.88","565.89","554.29","273.22M","-0.46%"
"Jul 25, 2008","556.88","551.39","564.50","550.61","310.37M","1.00%"
"Jul 24, 2008","551.39","554.60","561.50","542.13","500.46M","-0.58%"
"Jul 23, 2008","554.60","576.70","577.13","551.80","441.80M","-3.83%"
"Jul 22, 2008","576.70","589.64","589.64","571.52","370.96M","-2.19%"
"Jul 21, 2008","589.64","572.83","589.66","571.71","291.41M","2.93%"
"Jul 18, 2008","572.83","564.26","578.41","564.26","352.65M","1.52%"
"Jul 17, 2008","564.28","573.40","582.53","553.36","436.58M","-1.59%"
"Jul 16, 2008","573.40","585.52","585.83","564.81","387.21M","-2.07%"
"Jul 15, 2008","585.52","611.11","611.11","584.91","324.40M","-4.19%"
"Jul 14, 2008","611.12","606.52","617.64","603.42","224.54M","0.76%"
"Jul 11, 2008","606.52","610.97","615.50","597.75","302.66M","-0.73%"
"Jul 10, 2008","610.97","595.03","611.06","588.60","321.24M","2.68%"
"Jul 09, 2008","595.03","607.88","618.50","594.80","316.31M","-2.11%"
"Jul 08, 2008","607.88","617.42","617.42","594.03","396.12M","-1.55%"
"Jul 07, 2008","617.42","631.93","635.27","610.64","322.74M","-2.30%"
"Jul 03, 2008","631.93","634.88","642.53","621.08","244.77M","-0.46%"
"Jul 02, 2008","634.88","656.08","663.74","634.82","398.87M","-3.23%"
"Jul 01, 2008","656.08","652.00","656.11","643.86","292.92M","0.63%"
"Jun 30, 2008","652.00","640.80","655.27","640.80","276.10M","1.75%"
"Jun 27, 2008","640.80","635.44","646.33","635.44","295.78M","0.84%"
"Jun 26, 2008","635.45","642.34","648.32","630.06","285.98M","-1.08%"
"Jun 25, 2008","642.37","645.50","648.55","629.37","311.51M","-0.48%"
"Jun 24, 2008","645.50","655.49","655.49","644.84","267.16M","-1.52%"
"Jun 23, 2008","655.49","631.95","655.56","631.95","269.95M","3.72%"
"Jun 20, 2008","631.95","636.67","643.93","629.65","269.21M","-0.74%"
"Jun 19, 2008","636.67","650.36","657.61","636.64","292.92M","-2.10%"
"Jun 18, 2008","650.36","651.07","652.79","642.74","240.64M","-0.11%"
"Jun 17, 2008","651.07","640.22","652.17","639.29","217.41M","1.69%"
"Jun 16, 2008","640.22","638.64","644.94","638.64","198.74M","0.25%"
"Jun 13, 2008","638.64","631.72","640.12","628.40","206.80M","1.10%"
"Jun 12, 2008","631.72","643.21","643.21","629.96","266.58M","-1.79%"
"Jun 11, 2008","643.26","638.33","648.00","636.45","248.22M","0.77%"
"Jun 10, 2008","638.36","652.79","652.79","630.04","276.80M","-2.21%"
"Jun 09, 2008","652.79","635.87","655.15","635.87","243.30M","2.66%"
"Jun 06, 2008","635.88","645.99","661.80","634.79","350.15M","-1.58%"
"Jun 05, 2008","646.08","618.90","646.22","618.90","256.25M","4.39%"
"Jun 04, 2008","618.90","626.61","630.22","617.53","287.37M","-1.23%"
"Jun 03, 2008","626.62","638.09","643.59","626.19","286.64M","-1.80%"
"Jun 02, 2008","638.09","637.69","644.67","632.36","250.16M","0.05%"
"May 30, 2008","637.78","633.59","640.42","633.59","270.59M","0.66%"
"May 29, 2008","633.59","646.63","646.63","632.47","251.79M","-2.02%"
"May 28, 2008","646.66","637.00","647.16","629.47","234.72M","1.52%"
"May 27, 2008","637.00","641.42","641.42","631.29","218.04M","-0.69%"
"May 23, 2008","641.42","653.77","657.92","637.82","224.70M","-1.89%"
"May 22, 2008","653.80","660.58","665.20","650.90","273.01M","-1.07%"
"May 21, 2008","660.85","668.81","678.84","660.15","347.27M","-1.19%"
"May 20, 2008","668.81","663.66","671.04","662.86","253.48M","0.78%"
"May 19, 2008","663.66","657.03","668.83","656.82","234.37M","1.00%"
"May 16, 2008","657.09","640.87","657.09","640.87","277.79M","2.53%"
"May 15, 2008","640.87","629.84","640.87","628.10","271.98M","1.67%"
"May 14, 2008","630.33","636.07","640.65","629.85","233.26M","-0.91%"
"May 13, 2008","636.14","628.91","637.09","622.83","235.90M","1.15%"
"May 12, 2008","628.91","629.98","630.11","620.43","207.46M","-0.17%"
"May 09, 2008","629.99","634.68","634.96","622.85","224.01M","-0.74%"
"May 08, 2008","634.68","622.60","634.84","622.13","249.44M","1.94%"
"May 07, 2008","622.60","631.28","633.35","622.33","265.27M","-1.38%"
"May 06, 2008","631.30","617.98","633.24","617.98","254.28M","2.15%"
"May 05, 2008","617.99","612.05","623.51","612.05","183.73M","0.97%"
"May 02, 2008","612.05","604.83","615.27","604.83","216.63M","1.19%"
"May 01, 2008","604.84","618.22","618.22","591.68","309.70M","-2.17%"
"Apr 30, 2008","618.24","612.83","623.49","612.37","265.25M","0.88%"
"Apr 29, 2008","612.83","622.02","622.09","612.83","231.57M","-1.48%"
"Apr 28, 2008","622.02","623.48","629.48","621.00","176.92M","-0.23%"
"Apr 25, 2008","623.48","616.82","623.84","615.79","201.01M","1.08%"
"Apr 24, 2008","616.82","630.97","630.97","612.28","236.47M","-2.24%"
"Apr 23, 2008","630.97","635.60","635.76","626.31","235.76M","-0.73%"
"Apr 22, 2008","635.60","634.43","639.85","632.05","254.41M","0.18%"
"Apr 21, 2008","634.43","628.76","635.70","626.16","215.71M","0.90%"
"Apr 18, 2008","628.76","616.78","629.82","616.05","272.60M","1.94%"
"Apr 17, 2008","616.80","616.31","620.50","611.88","204.94M","0.08%"
"Apr 16, 2008","616.31","600.01","616.81","600.01","261.07M","2.72%"
"Apr 15, 2008","600.01","594.19","600.48","592.54","206.61M","0.98%"
"Apr 14, 2008","594.19","583.92","596.03","583.92","189.50M","1.76%"
"Apr 11, 2008","583.93","592.33","592.42","583.66","166.77M","-1.42%"
"Apr 10, 2008","592.33","591.92","595.01","586.27","207.60M","0.07%"
"Apr 09, 2008","591.92","589.22","597.34","589.22","214.49M","0.46%"
"Apr 08, 2008","589.22","584.65","592.12","581.81","171.75M","0.78%"
"Apr 07, 2008","584.65","583.49","594.54","583.03","216.55M","0.20%"
"Apr 04, 2008","583.49","577.69","588.63","577.69","208.84M","1.00%"
"Apr 03, 2008","577.69","576.91","584.31","573.54","208.85M","0.14%"
"Apr 02, 2008","576.91","569.11","581.28","564.22","222.78M","1.37%"
"Apr 01, 2008","569.11","557.65","569.11","553.46","228.15M","2.06%"
"Mar 31, 2008","557.65","555.35","564.78","552.70","238.50M","0.41%"
"Mar 28, 2008","555.35","557.65","564.15","553.48","194.49M","-0.41%"
"Mar 27, 2008","557.66","562.06","568.20","557.24","241.57M","-0.79%"
"Mar 26, 2008","562.08","550.18","564.60","550.18","254.10M","2.16%"
"Mar 25, 2008","550.18","546.74","552.74","543.87","250.22M","0.63%"
"Mar 24, 2008","546.74","539.99","553.64","539.99","189.63M","1.25%"
"Mar 20, 2008","539.99","536.91","541.79","523.37","335.64M","0.57%"
"Mar 19, 2008","536.91","567.73","567.73","536.91","295.46M","-5.43%"
"Mar 18, 2008","567.73","547.80","567.73","547.80","259.34M","3.64%"
"Mar 17, 2008","547.80","562.06","562.06","537.25","300.09M","-2.54%"
"Mar 14, 2008","562.06","571.30","573.72","553.19","255.87M","-1.62%"
"Mar 13, 2008","571.30","563.68","573.76","553.96","263.21M","1.35%"
"Mar 12, 2008","563.71","572.43","573.78","563.04","216.19M","-1.53%"
"Mar 11, 2008","572.47","547.31","572.72","547.31","260.89M","4.60%"
"Mar 10, 2008","547.31","553.79","557.14","546.29","232.61M","-1.17%"
"Mar 07, 2008","553.80","565.75","565.75","548.31","232.03M","-2.11%"
"Mar 06, 2008","565.75","579.06","579.68","565.46","241.27M","-2.31%"
"Mar 05, 2008","579.13","568.92","579.97","568.92","247.21M","1.79%"
"Mar 04, 2008","568.93","577.70","577.86","559.12","263.56M","-1.52%"
"Mar 03, 2008","577.70","572.93","583.74","568.96","209.45M","0.83%"
"Feb 29, 2008","572.93","590.66","590.66","569.10","217.36M","-3.00%"
"Feb 28, 2008","590.66","582.49","593.18","581.10","257.02M","1.40%"
"Feb 27, 2008","582.52","587.19","588.16","581.37","196.15M","-0.80%"
"Feb 26, 2008","587.19","578.89","588.52","573.89","230.46M","1.43%"
"Feb 25, 2008","578.89","564.80","580.64","564.67","220.45M","2.49%"
"Feb 22, 2008","564.80","560.21","565.97","552.49","192.29M","0.82%"
"Feb 21, 2008","560.21","571.91","572.22","558.55","230.45M","-2.09%"
"Feb 20, 2008","572.18","563.61","574.70","559.19","220.54M","1.52%"
"Feb 19, 2008","563.61","550.12","568.36","550.12","220.71M","2.45%"
"Feb 15, 2008","550.12","551.20","551.82","541.23","223.25M","-0.22%"
"Feb 14, 2008","551.35","551.50","559.43","550.84","208.73M","-0.03%"
"Feb 13, 2008","551.51","538.78","552.64","538.78","210.29M","2.27%"
"Feb 12, 2008","539.27","538.36","549.03","533.80","235.44M","0.17%"
"Feb 11, 2008","538.36","525.36","538.50","522.29","251.45M","2.47%"
"Feb 08, 2008","525.39","518.83","527.18","518.83","213.84M","1.26%"
"Feb 07, 2008","518.83","512.10","523.59","507.85","234.50M","1.18%"
"Feb 06, 2008","512.79","520.99","527.14","511.26","243.06M","-1.58%"
"Feb 05, 2008","521.00","541.29","541.29","521.00","243.54M","-3.75%"
"Feb 04, 2008","541.30","540.81","544.41","535.15","188.02M","0.09%"
"Feb 01, 2008","540.81","537.15","544.62","534.29","238.36M","0.68%"
"Jan 31, 2008","537.15","535.37","538.05","521.63","308.95M","0.33%"
"Jan 30, 2008","535.39","537.09","548.64","532.63","245.62M","-0.32%"
"Jan 29, 2008","537.09","534.60","541.74","533.09","229.53M","0.47%"
"Jan 28, 2008","534.60","525.48","535.59","518.39","205.73M","1.74%"
"Jan 25, 2008","525.48","533.32","544.60","522.06","272.40M","-1.47%"
"Jan 24, 2008","533.32","516.90","535.86","516.90","305.84M","3.18%"
"Jan 23, 2008","516.90","514.07","517.34","481.35","403.81M","0.55%"
"Jan 22, 2008","514.07","528.50","528.50","498.88","357.70M","-2.73%"
"Jan 18, 2008","528.50","526.41","534.17","512.87","387.39M","0.40%"
"Jan 17, 2008","526.41","547.51","557.21","524.91","308.74M","-3.86%"
"Jan 16, 2008","547.53","564.92","564.92","542.24","318.72M","-3.08%"
"Jan 15, 2008","564.92","585.59","585.59","564.01","248.36M","-3.53%"
"Jan 14, 2008","585.60","576.81","587.05","576.81","183.02M","1.52%"
"Jan 11, 2008","576.81","585.33","586.90","574.81","204.08M","-1.46%"
"Jan 10, 2008","585.33","588.43","588.43","576.62","227.36M","-0.53%"
"Jan 09, 2008","588.43","579.86","589.36","577.09","231.15M","1.48%"
"Jan 08, 2008","579.86","587.29","595.31","577.96","215.71M","-1.27%"
"Jan 07, 2008","587.29","594.11","599.15","581.22","222.12M","-1.15%"
"Jan 04, 2008","594.11","610.01","610.01","593.23","199.50M","-2.61%"
"Jan 03, 2008","610.01","606.81","613.62","606.71","181.94M","0.53%"
"Jan 02, 2008","606.81","603.04","610.61","602.78","179.48M","0.63%"
"Dec 31, 2007","603.04","610.80","610.80","602.37","99.46M","-1.27%"
"Dec 28, 2007","610.80","604.80","612.31","604.80","108.62M","0.99%"
"Dec 27, 2007","604.81","611.15","611.94","604.81","115.79M","-1.04%"
"Dec 26, 2007","611.17","604.04","612.71","603.93","110.54M","1.18%"
"Dec 24, 2007","604.04","600.67","604.87","599.76","60.99M","0.56%"
"Dec 21, 2007","600.67","586.66","601.99","586.66","230.31M","2.39%"
"Dec 20, 2007","586.66","581.28","586.95","579.08","140.44M","0.93%"
"Dec 19, 2007","581.28","578.72","585.70","577.97","165.14M","0.44%"
"Dec 18, 2007","578.72","570.50","580.46","567.37","179.49M","1.44%"
"Dec 17, 2007","570.50","582.58","582.58","567.19","195.81M","-2.08%"
"Dec 14, 2007","582.59","591.58","591.58","582.46","171.14M","-1.52%"
"Dec 13, 2007","591.59","587.72","592.15","581.71","154.81M","0.66%"
"Dec 12, 2007","587.72","573.91","592.58","573.91","212.81M","2.40%"
"Dec 11, 2007","573.97","585.86","591.34","572.49","174.72M","-2.03%"
"Dec 10, 2007","585.86","581.88","588.18","581.88","126.67M","0.68%"
"Dec 07, 2007","581.90","583.15","585.29","578.27","138.89M","-0.21%"
"Dec 06, 2007","583.15","569.16","584.42","568.16","203.58M","2.44%"
"Dec 05, 2007","569.24","558.91","573.32","558.91","205.87M","1.85%"
"Dec 04, 2007","558.92","563.83","563.83","557.67","162.95M","-0.87%"
"Dec 03, 2007","563.83","562.05","565.73","557.54","162.52M","0.30%"
"Nov 30, 2007","562.13","558.53","563.61","557.03","210.36M","0.64%"
"Nov 29, 2007","558.53","552.84","563.01","552.84","195.22M","1.02%"
"Nov 28, 2007","552.87","543.67","554.83","543.67","236.44M","1.69%"
"Nov 27, 2007","543.67","545.34","545.34","531.54","246.11M","-0.48%"
"Nov 26, 2007","546.28","561.95","566.13","545.43","210.04M","-2.79%"
"Nov 23, 2007","561.95","552.19","562.41","552.14","64.82M","1.77%"
"Nov 21, 2007","552.19","561.68","562.60","551.35","174.89M","-1.69%"
"Nov 20, 2007","561.68","544.27","566.01","544.27","210.98M","3.20%"
"Nov 19, 2007","544.27","551.88","553.46","542.57","174.53M","-1.39%"
"Nov 16, 2007","551.95","542.73","555.11","542.73","214.88M","1.70%"
"Nov 15, 2007","542.73","555.52","556.75","538.23","198.69M","-2.30%"
"Nov 14, 2007","555.52","557.36","567.51","553.18","180.45M","-0.42%"
"Nov 13, 2007","557.87","545.46","558.03","539.13","237.80M","2.28%"
"Nov 12, 2007","545.46","566.75","566.75","544.93","241.77M","-3.76%"
"Nov 09, 2007","566.75","578.79","578.79","565.76","200.01M","-2.08%"
"Nov 08, 2007","578.79","570.18","586.20","568.53","249.39M","1.51%"
"Nov 07, 2007","570.18","588.32","589.01","569.90","215.24M","-3.20%"
"Nov 06, 2007","589.04","573.33","589.47","573.33","219.48M","2.74%"
"Nov 05, 2007","573.33","575.51","577.16","567.57","169.11M","-0.39%"
"Nov 02, 2007","575.56","569.87","577.57","566.10","214.38M","1.00%"
"Nov 01, 2007","569.87","585.44","585.83","567.90","239.47M","-2.66%"
"Oct 31, 2007","585.46","574.68","587.70","574.68","231.03M","1.88%"
"Oct 30, 2007","574.68","592.45","592.45","573.64","186.58M","-3.00%"
"Oct 29, 2007","592.45","588.06","595.34","588.06","155.58M","0.71%"
"Oct 26, 2007","588.30","581.78","591.59","581.78","203.65M","1.12%"
"Oct 25, 2007","581.78","578.24","584.20","574.72","212.39M","0.61%"
"Oct 24, 2007","578.24","573.20","579.61","567.67","209.72M","0.88%"
"Oct 23, 2007","573.20","567.30","576.24","564.45","184.08M","1.04%"
"Oct 22, 2007","567.30","574.74","574.74","559.29","227.58M","-1.29%"
"Oct 19, 2007","574.74","600.81","600.81","574.01","312.44M","-4.34%"
"Oct 18, 2007","600.81","598.19","601.35","595.34","162.69M","0.43%"
"Oct 17, 2007","598.21","601.29","604.19","591.74","177.82M","-0.51%"
"Oct 16, 2007","601.29","599.49","603.57","598.04","167.19M","0.30%"
"Oct 15, 2007","599.49","593.11","603.04","593.11","168.46M","1.07%"
"Oct 12, 2007","593.12","588.48","595.24","588.48","135.07M","0.79%"
"Oct 11, 2007","588.48","588.48","588.48","588.48","220.70M","-0.30%"
"Oct 10, 2007","590.26","583.94","592.78","577.22","195.74M","1.08%"
"Oct 09, 2007","583.94","573.48","584.54","573.48","168.49M","1.82%"
"Oct 08, 2007","573.48","578.05","578.05","571.50","124.36M","-0.79%"
"Oct 05, 2007","578.05","576.43","579.53","573.62","140.64M","0.28%"
"Oct 04, 2007","576.43","574.23","577.64","567.51","160.89M","0.38%"
"Oct 03, 2007","574.23","579.86","579.86","570.66","151.00M","-0.97%"
"Oct 02, 2007","579.86","587.30","587.30","573.45","164.89M","-1.27%"
"Oct 01, 2007","587.30","579.47","587.65","578.33","156.07M","1.35%"
"Sep 28, 2007","579.47","582.05","587.63","576.68","147.43M","-0.44%"
"Sep 27, 2007","582.05","576.89","583.47","576.89","146.26M","0.89%"
"Sep 26, 2007","576.90","575.79","581.48","569.79","171.14M","0.19%"
"Sep 25, 2007","575.80","580.80","580.80","570.45","154.30M","-0.86%"
"Sep 24, 2007","580.80","584.92","585.56","578.82","147.36M","-0.70%"
"Sep 21, 2007","584.92","581.65","589.01","581.65","193.98M","0.56%"
"Sep 20, 2007","581.65","580.56","583.71","578.53","136.46M","0.19%"
"Sep 19, 2007","580.56","576.14","585.64","576.14","195.31M","0.77%"
"Sep 18, 2007","576.14","558.83","577.43","558.19","183.40M","3.10%"
"Sep 17, 2007","558.83","558.60","563.17","556.62","130.98M","0.04%"
"Sep 14, 2007","558.60","557.44","561.89","553.55","137.12M","0.21%"
"Sep 13, 2007","557.44","552.83","560.23","552.80","155.97M","0.83%"
"Sep 12, 2007","552.83","548.43","556.10","548.28","194.92M","0.79%"
"Sep 11, 2007","548.47","538.80","550.27","536.32","189.51M","1.79%"
"Sep 10, 2007","538.80","542.19","543.35","529.73","176.74M","-0.63%"
"Sep 07, 2007","542.21","550.38","550.38","539.15","166.84M","-1.48%"
"Sep 06, 2007","550.38","546.79","553.70","546.60","178.26M","0.64%"
"Sep 05, 2007","546.87","547.70","547.70","542.29","167.74M","-0.15%"
"Sep 04, 2007","547.71","536.35","551.47","535.70","165.34M","2.12%"
"Aug 31, 2007","536.35","531.48","542.24","531.48","140.61M","0.90%"
"Aug 30, 2007","531.55","531.89","535.56","527.14","152.18M","-0.06%"
"Aug 29, 2007","531.89","515.58","534.07","515.58","164.40M","3.16%"
"Aug 28, 2007","515.61","528.82","528.82","515.61","150.78M","-2.50%"
"Aug 27, 2007","528.82","533.09","533.12","526.10","118.70M","-0.80%"
"Aug 24, 2007","533.09","522.16","533.87","522.04","145.75M","2.09%"
"Aug 23, 2007","522.16","518.73","524.20","516.56","176.37M","0.66%"
"Aug 22, 2007","518.73","513.39","520.47","513.39","171.06M","1.04%"
"Aug 21, 2007","513.41","520.91","521.42","509.81","168.10M","-1.44%"
"Aug 20, 2007","520.91","518.61","523.83","509.44","183.65M","0.44%"
"Aug 17, 2007","518.61","500.83","522.18","500.83","264.37M","3.55%"
"Aug 16, 2007","500.83","505.67","505.67","484.90","346.29M","-0.96%"
"Aug 15, 2007","505.67","516.45","522.33","503.99","210.95M","-2.18%"
"Aug 14, 2007","516.96","520.76","525.76","515.51","186.02M","-0.74%"
"Aug 13, 2007","520.82","525.01","529.95","519.26","182.17M","-0.80%"
"Aug 10, 2007","525.02","518.73","527.67","507.95","270.10M","1.21%"
"Aug 09, 2007","518.74","536.34","536.34","518.74","307.00M","-3.41%"
"Aug 08, 2007","537.07","525.84","540.96","525.84","281.38M","2.14%"
"Aug 07, 2007","525.84","514.81","530.32","508.68","275.18M","2.14%"
"Aug 06, 2007","514.81","510.24","515.21","496.63","310.34M","0.89%"
"Aug 03, 2007","510.28","528.97","533.30","508.99","267.25M","-3.53%"
"Aug 02, 2007","528.97","533.94","536.25","520.92","263.21M","-0.93%"
"Aug 01, 2007","533.95","533.45","541.22","519.62","301.48M","0.09%"
"Jul 31, 2007","533.45","538.58","547.18","532.72","222.44M","-0.95%"
"Jul 30, 2007","538.58","532.45","540.83","525.61","227.01M","1.15%"
"Jul 27, 2007","532.45","545.70","547.44","529.81","282.07M","-2.47%"
"Jul 26, 2007","545.95","566.75","566.75","535.08","310.25M","-3.67%"
"Jul 25, 2007","566.75","557.05","568.69","550.60","246.16M","1.74%"
"Jul 24, 2007","557.05","573.97","573.97","555.75","269.58M","-2.95%"
"Jul 23, 2007","573.97","570.66","576.13","566.80","239.24M","0.58%"
"Jul 20, 2007","570.66","573.17","576.32","566.89","234.19M","-0.44%"
"Jul 19, 2007","573.17","567.82","574.41","567.82","183.15M","0.94%"
"Jul 18, 2007","567.84","556.44","568.91","555.06","217.78M","2.05%"
"Jul 17, 2007","556.44","561.27","566.47","554.91","189.87M","-0.86%"
"Jul 16, 2007","561.27","568.44","568.44","555.58","187.56M","-1.26%"
"Jul 13, 2007","568.44","564.17","571.09","563.20","197.76M","0.76%"
"Jul 12, 2007","564.18","552.08","564.44","552.08","197.31M","2.19%"
"Jul 11, 2007","552.08","549.02","552.56","545.69","183.36M","0.56%"
"Jul 10, 2007","549.02","553.36","557.19","547.34","202.02M","-0.78%"
"Jul 09, 2007","553.36","546.86","555.40","546.49","161.57M","1.19%"
"Jul 06, 2007","546.86","541.30","548.73","541.30","147.35M","1.03%"
"Jul 05, 2007","541.30","541.35","545.31","535.22","167.44M","-0.01%"
"Jul 03, 2007","541.35","537.12","542.52","537.12","78.97M","0.79%"
"Jul 02, 2007","537.12","529.71","537.13","529.71","155.45M","1.40%"
"Jun 29, 2007","529.71","526.84","535.61","525.81","184.66M","0.54%"
"Jun 28, 2007","526.84","528.64","533.72","525.55","181.84M","-0.34%"
"Jun 27, 2007","528.65","520.70","529.00","513.37","233.35M","1.52%"
"Jun 26, 2007","520.72","528.70","530.40","518.92","229.83M","-1.51%"
"Jun 25, 2007","528.70","532.83","536.08","526.40","217.67M","-0.78%"
"Jun 22, 2007","532.83","537.56","537.95","527.51","300.97M","-0.88%"
"Jun 21, 2007","537.56","527.20","538.54","527.20","202.52M","1.97%"
"Jun 20, 2007","527.20","527.20","527.20","527.20","214.76M","-2.93%"
"Jun 19, 2007","543.14","544.49","546.38","540.73","160.72M","-0.25%"
"Jun 18, 2007","544.49","542.71","546.26","542.43","155.55M","0.33%"
"Jun 15, 2007","542.71","535.96","544.54","535.96","197.40M","1.26%"
"Jun 14, 2007","535.96","526.06","537.00","526.06","179.74M","1.88%"
"Jun 13, 2007","526.06","516.15","526.76","516.15","191.48M","1.91%"
"Jun 12, 2007","516.19","522.51","524.32","515.96","161.78M","-1.21%"
"Jun 11, 2007","522.51","519.03","526.38","517.37","138.47M","0.67%"
"Jun 08, 2007","519.05","515.12","519.15","509.97","179.95M","0.76%"
"Jun 07, 2007","515.12","525.29","528.58","514.76","224.18M","-1.94%"
"Jun 06, 2007","525.29","531.01","531.01","522.57","190.77M","-1.09%"
"Jun 05, 2007","531.08","532.86","533.13","527.68","166.73M","-0.33%"
"Jun 04, 2007","532.86","526.44","533.70","525.23","187.75M","1.20%"
"Jun 01, 2007","526.52","520.75","527.94","520.75","159.99M","1.11%"
"May 31, 2007","520.75","524.83","527.29","519.70","210.84M","-0.78%"
"May 30, 2007","524.83","514.38","525.17","511.73","212.23M","2.02%"
"May 29, 2007","514.42","518.85","518.85","510.67","163.94M","-0.85%"
"May 25, 2007","518.85","511.70","519.10","511.70","135.03M","1.40%"
"May 24, 2007","511.70","519.75","524.52","509.58","224.12M","-1.55%"
"May 23, 2007","519.75","518.27","525.32","518.27","214.61M","0.28%"
"May 22, 2007","518.29","522.77","526.19","518.00","191.35M","-0.86%"
"May 21, 2007","522.77","518.85","527.38","518.85","262.33M","0.76%"
"May 18, 2007","518.85","510.21","518.86","510.21","219.81M","1.69%"
"May 17, 2007","510.21","503.52","513.30","500.84","207.49M","1.28%"
"May 16, 2007","503.76","500.64","503.76","495.79","209.56M","0.53%"
"May 15, 2007","501.10","501.33","505.84","499.85","171.21M","-0.05%"
"May 14, 2007","501.33","499.43","502.93","498.75","177.88M","0.36%"
"May 11, 2007","499.51","488.99","500.08","488.99","173.38M","2.15%"
"May 10, 2007","488.99","498.27","498.93","488.50","209.29M","-2.00%"
"May 09, 2007","498.99","498.59","499.63","492.22","215.68M","0.07%"
"May 08, 2007","498.65","497.80","499.25","491.96","166.68M","0.17%"
"May 07, 2007","497.80","497.17","498.39","494.46","142.01M","0.12%"
"May 04, 2007","497.19","497.68","504.26","495.15","204.83M","-0.10%"
"May 03, 2007","497.69","492.76","498.96","492.10","196.87M","1.00%"
"May 02, 2007","492.77","489.29","494.10","488.83","192.53M","0.71%"
